,certificate,genre,gross,imdb_rating,metascore,runtime,title,votes,year
1840,,"['Crime', 'Drama']",,7.2,,97 min,Delinquent,80.0,2018
1841,,"['Drama', 'Music']",,6.0,,93 min,Awaken,24.0,2018
1842,,['Thriller'],,,,87 min,Woodland,,2018
1843,,"['Biography', 'Drama']",,7.2,,102 min,#TemanTapiMenikah,318.0,2018
1844,,"['Drama', 'Thriller']",,6.6,,,Prodigy,5.0,2018
1845,,['Horror'],,3.7,,86 min,Mrs. Claus,297.0,2018
1846,G,"['Comedy', 'Family', 'Musical']",,5.4,,87 min,Pup Star: World Tour,86.0,2018
1847,,['Drama'],,7.3,,104 min,Dérive,13.0,2018
1848,,['Drama'],,6.6,,94 min,Cabaret Maxime,58.0,2018
1849,,['Western'],,6.8,,,Wild Faith,117.0,2018
1850,,"['Comedy', 'Drama', 'Sport']",,5.8,,,Iyi Oyun,936.0,2018
1851,,['Drama'],,5.4,,85 min,A Bluebird in My Heart,130.0,2018
1852,R,['Horror'],,3.2,,92 min,The Manor,146.0,2018
1853,Not Rated,"['Action', 'Thriller']",68595.0,5.9,,108 min,Gol-deun seul-leom-beo,352.0,2018
1854,Not Rated,"['Comedy', 'Romance']",,4.9,,112 min,Nawabzaade,702.0,2018
1855,,['Comedy'],,6.5,,113 min,Ailecek Saskiniz,4428.0,2018
1856,,"['Comedy', 'Drama']",,7.5,,,BÚÉK,368.0,2018
1857,,"['Crime', 'Drama']",,6.2,,100 min,Trust,22.0,2018
1858,,['Comedy'],,6.9,,101 min,Surviving Christmas with the Relatives,16.0,2018
1859,,"['Drama', 'Thriller']",,6.9,,100 min,Falls Around Her,11.0,2018
1860,Not Rated,['Comedy'],,6.0,,90 min,Comme des garçons,321.0,2018
1861,,"['Comedy', 'History', 'Romance']",,6.3,,110 min,Gung-hab,223.0,2018
1862,,"['Fantasy', 'Romance']",,7.2,,109 min,"Kon'ya, romansu gekijô de",457.0,2018
1863,,['Drama'],,6.6,,103 min,Dragoste 1: Câine,30.0,2018
1864,,"['Animation', 'Action', 'Adventure']",,6.1,,115 min,Meitantei Conan: Zero no Shikkônin,696.0,2018
1865,,['Comedy'],,6.7,,100 min,Cine Holliúdy 2: A Chibata Sideral,15.0,2018
1866,,"['Action', 'Comedy']",,5.4,,156 min,Junga,642.0,2018
1867,,"['Mystery', 'Thriller']",,5.7,,120 min,Vodka Diaries,878.0,2018
1868,,['Comedy'],,6.3,,81 min,President Evil,423.0,2018
1869,,"['Crime', 'Drama', 'Thriller']",,8.4,,83 min,Hunting Lands,17.0,2018
1870,,['Drama'],,6.8,,94 min,Yom Adaatou Zouli,73.0,2018
1871,,"['Drama', 'Horror', 'Mystery']",,6.3,,91 min,El Silbón: Orígenes,43.0,2018
1872,Not Rated,"['Animation', 'Adventure', 'Family']",,7.2,,79 min,The Steam Engines of Oz,1075.0,2018
1873,,['Sci-Fi'],,2.6,,93 min,Alien Expedition,239.0,2018
1874,,"['Comedy', 'Drama', 'Romance']",,6.3,83.0,86 min,Wobble Palace,52.0,2018
1875,,"['Comedy', 'Drama']",,5.2,,100 min,Chasing Comets,56.0,2018
1876,,['Drama'],,6.7,,105 min,Alice T.,83.0,2018
1877,TV-MA,['Horror'],,3.6,,89 min,Bride of Scarecrow,45.0,2018
1878,PG,['Family'],,4.5,,91 min,Puppy Star Christmas,82.0,2018
1879,TV-MA,['Horror'],,3.4,,86 min,Before Someone Gets Hurt,229.0,2018
1880,TV-MA,"['Sci-Fi', 'Thriller']",,3.1,,81 min,Bodysnatch,164.0,2018
1881,,"['Drama', 'History']",,6.4,,,Rubirosa,47.0,2018
1882,,"['Action', 'Crime', 'Drama']",,5.9,,111 min,Junkie,56.0,2018
1883,,['Comedy'],,4.4,,103 min,Não Se Aceitam Devoluções,37.0,2018
1884,,"['Drama', 'Romance']",,4.7,,92 min,Sauvages,12.0,2018
1885,Not Rated,['Drama'],,6.9,,131 min,Ente Ummante Peru,398.0,2018
1886,,"['Music', 'Mystery', 'Thriller']",,8.6,,96 min,The Transcendents,369.0,2018
1887,,['Drama'],,6.5,,86 min,Zhuang si le yi zhi yang,93.0,2018
1888,,"['Action', 'Comedy']",,5.1,,145 min,Yamla Pagla Deewana Phir Se...,782.0,2018
1889,,"['Action', 'Adventure', 'Comedy']",,6.6,,134 min,Gintama 2: Okite wa yaburu tame ni koso aru,384.0,2018
1890,R,"['Action', 'Drama']",,5.3,,88 min,Born Racer,119.0,2018
1891,,['Thriller'],,6.0,,83 min,Never Saw It Coming,37.0,2018
1892,TV-PG,['Thriller'],,5.8,,85 min,His Perfect Obsession,100.0,2018
1893,,['Horror'],,7.5,,121 min,Munafik 2,1190.0,2018
1894,,['Drama'],,8.1,,90 min,Song Lang,154.0,2018
1895,,['Comedy'],,5.9,,110 min,Benedetta follia,763.0,2018
1896,,['Drama'],,6.3,,93 min,I Miss You When I See You,53.0,2018
1897,,"['Action', 'Drama', 'History']",,5.9,,90 min,Nesokrushimyy,941.0,2018
1898,TV-MA,['Horror'],,3.9,,92 min,Headgame,588.0,2018
1899,PG,['Family'],,5.9,,91 min,Monsters at Large,189.0,2018
1900,,"['Drama', 'Sport']",,4.9,,114 min,Sprinter,10.0,2018
1901,,"['Comedy', 'Horror']",,5.1,,80 min,Camp Death III in 2D!,102.0,2018
1902,,"['Comedy', 'Drama']",,6.6,,90 min,The Bad Guys,829.0,2018
1903,,"['Drama', 'Thriller']",,6.3,,112 min,Animal,837.0,2018
1904,,['Romance'],,7.2,,105 min,Sensei Kunshu,42.0,2018
1905,,['War'],,8.0,,,Zaspanka za vojnike,493.0,2018
1906,,['Drama'],,6.8,,90 min,Christmas on Holly Lane,149.0,2018
1907,,"['Drama', 'Fantasy', 'Mystery']",,7.9,,95 min,Dos Veces Tú,28.0,2018
1908,,"['Comedy', 'Family']",,5.8,,91 min,El mejor verano de mi vida,586.0,2018
1909,,['Thriller'],,5.1,,,Baby Obsession,32.0,2018
1910,,['Drama'],,7.8,,88 min,The Pack,6.0,2018
1911,TV-PG,['Comedy'],,3.6,,93 min,Lo más sencillo es complicarlo todo,419.0,2018
1912,,"['Action', 'Drama', 'Fantasy']",,,,81 min,Ink & Rain,,2018
1913,,"['Drama', 'Family']",,8.6,,88 min,Guang,57.0,2018
1914,,['Comedy'],,6.8,,110 min,Minha Vida em Marte,533.0,2018
1915,PG,"['Animation', 'Adventure', 'Family']",178027.0,7.1,,53 min,Chiisana eiyû: Kani to tamago to tômei ningen,93.0,2018
1916,,"['Horror', 'Thriller']",,3.3,,125 min,Afraid,49.0,2018
1917,,['Action'],,3.2,,80 min,The Wolf Catcher,32.0,2018
1918,,"['Action', 'Horror', 'Thriller']",,2.8,,120 min,Virus of the Dead,121.0,2018
1919,,['Drama'],,8.3,,81 min,Tutte le mie notti,13.0,2018
1920,,"['Drama', 'Romance', 'Thriller']",,7.1,,109 min,Shéhérazade,337.0,2018
1921,,['War'],,4.0,,91 min,Thousand Yard Stare,164.0,2018
1922,,"['Comedy', 'Horror']",,9.0,,96 min,One Must Fall,10.0,2018
1923,,"['Animation', 'Family', 'Mystery']",,6.9,,95 min,Dilili à Paris,190.0,2018
1924,,['Horror'],,5.8,,82 min,Kafir,504.0,2018
1925,,['Horror'],,5.3,,114 min,Let's Not Meet,649.0,2018
1926,,"['Comedy', 'Horror']",,6.8,,99 min,The Hoard,20.0,2018
1927,,['Horror'],,7.5,,90 min,Üç Harfliler: Beddua,638.0,2018
1928,,"['Comedy', 'Drama']",,6.9,,74 min,Belmonte,78.0,2018
1929,,"['Comedy', 'Romance']",,5.2,,98 min,A ti te quería encontrar,218.0,2018
1930,,['Drama'],,8.9,,108 min,Mafak,98.0,2018
1931,,['Comedy'],,6.3,,110 min,Kalte Füße,78.0,2018
1932,,['Comedy'],,6.0,,90 min,"Hey, Mr. Postman!",62.0,2018
1933,PG-13,['Comedy'],,5.5,,97 min,Hibiscus & Ruthless,110.0,2018
1934,,"['Horror', 'Thriller']",,2.2,,84 min,The Terrible Two,238.0,2018
1935,,['Animation'],,6.3,,66 min,KuToppen,37.0,2018
1936,TV-MA,"['Comedy', 'Horror']",,3.0,,89 min,American Exorcist,106.0,2018
1937,Not Rated,"['Adventure', 'Drama', 'Sci-Fi']",,6.2,,140 min,Antariksham 9000 kmph,782.0,2018
1938,,"['Action', 'Adventure', 'Comedy']",,4.6,76.0,90 min,Ghostbox Cowboy,115.0,2018
1939,,"['Animation', 'Drama', 'Mystery']",,6.7,,105 min,The Assassination of G,41.0,2018
1940,,['Drama'],,7.1,,86 min,Føniks,85.0,2018
1941,,['Thriller'],,7.1,,,We Belong Together,73.0,2018
1942,,"['Crime', 'Drama']",,6.1,,83 min,The Belly of the Whale,73.0,2018
1943,,"['Action', 'Comedy', 'Crime']",,6.0,,88 min,Cool Cat Kids Superhero,35.0,2018
1944,,['Horror'],,,,,Horror Time,,2018
1945,,['Action'],,3.2,,87 min,The Punished,23.0,2018
1946,,"['Horror', 'Thriller']",,5.3,,99 min,Rideshare,718.0,2018
1947,,['Drama'],,6.8,,99 min,Joel,99.0,2018
1948,Not Rated,"['Drama', 'Sport']",97472.0,5.8,,108 min,Chaem-pi-eon,362.0,2018
1949,Not Rated,"['Action', 'Thriller']",,4.1,,131 min,Dassehra,211.0,2018
1950,,['Thriller'],,7.9,,,Dead Water,11.0,2018
1951,,"['Comedy', 'Drama']",,7.0,,88 min,The Misguided,146.0,2018
1952,,['Drama'],,7.1,,115 min,Slam,12.0,2018
1953,,['Drama'],,7.8,,80 min,The Broken Ones,20.0,2018
1954,,['Drama'],,8.3,,102 min,Saf,21.0,2018
1955,,['Drama'],,6.2,,91 min,Amin,105.0,2018
1956,Not Rated,"['Action', 'Biography', 'Drama']",,7.7,,140 min,Sajjan Singh Rangroot,1161.0,2018
1957,,['Drama'],,4.1,,96 min,My Favorite Fabric,99.0,2018
1958,,['Drama'],,5.9,,81 min,Dreams I Never Had,63.0,2018
1959,,"['Crime', 'Drama']",,4.4,,112 min,Tango One,230.0,2018
1960,,"['Drama', 'Romance']",,6.4,,106 min,Fortuna,162.0,2018
1961,PG-13,"['Horror', 'Thriller']",,6.2,,81 min,The Church,17.0,2018
1962,,"['Crime', 'Drama', 'Mystery']",,3.3,,80 min,Interference,63.0,2018
1963,,"['Horror', 'Mystery', 'Thriller']",,5.6,,110 min,Morto Não Fala,136.0,2018
1964,,"['Drama', 'Romance']",,7.2,,104 min,Exes Baggage,132.0,2018
1965,,['Comedy'],551876.0,7.1,,109 min,Wu ming zhi bei,832.0,2018
1966,,['Romance'],,8.6,,95 min,In Reality,16.0,2018
1967,,['Comedy'],,7.6,,91 min,Camp Manna,68.0,2018
1968,Not Rated,"['Action', 'Drama', 'Thriller']",,5.8,,123 min,7 Nyeon-eui bam,184.0,2018
1969,,['Mystery'],,6.1,,123 min,Kensatsu gawa no zainin,379.0,2018
1970,,['Comedy'],,4.2,,85 min,Gaston Lagaffe,485.0,2018
1971,Approved,['Comedy'],,8.6,,115 min,The Bachelor Party,5.0,2018
1972,,"['Comedy', 'Romance']",,8.1,,,Khabsa - What Did I Mess,94.0,2018
1973,,['Drama'],,8.6,,227 min,National Theatre Live: King Lear,110.0,2018
1974,,"['Drama', 'Horror', 'Thriller']",,4.2,,88 min,The Boo,72.0,2018
1975,TV-MA,"['Comedy', 'Fantasy', 'Horror']",,5.2,,83 min,Apocalypse Rising,661.0,2018
1976,,"['Drama', 'History', 'War']",,6.7,,103 min,Suomen hauskin mies,344.0,2018
1977,Not Rated,['Action'],,5.7,,151 min,Savyasachi,804.0,2018
1978,,"['Comedy', 'Drama', 'Family']",,7.5,,106 min,Three Words to Forever,20.0,2018
1979,,"['Drama', 'History']",,8.0,,108 min,Ask for Jane,8.0,2018
1980,,"['Action', 'Comedy', 'Crime']",,7.1,,120 min,Bad Investigate,392.0,2018
1981,,['Family'],,5.4,,,Halvdan Viking,39.0,2018
1982,,"['Action', 'Comedy']",,6.9,,68 min,Commando Ninja,211.0,2018
1983,,"['Action', 'Drama', 'Romance']",,8.8,,105 min,Warfighter,517.0,2018
1984,,"['Drama', 'Horror', 'Thriller']",,7.7,,,The Nightmare Gallery,9.0,2018
1985,,['Comedy'],,,,,Sweeney Killing Sweeney,,2018
1986,,"['Action', 'Adventure']",,6.1,,118 min,Sew the Winter to My Skin,50.0,2018
1987,TV-14,"['Drama', 'Romance']",,8.2,,100 min,Monsoon,57.0,2018
1988,PG-13,['Action'],,8.5,,,Ride,65.0,2018
1989,,['Thriller'],,7.0,,106 min,Sin Island,84.0,2018
1990,,"['Action', 'Thriller']",,5.7,,,No More Mr Nice Guy,16.0,2018
1991,,"['Drama', 'Horror', 'Thriller']",,7.0,,,Extracurricular,20.0,2018
1992,,"['Drama', 'Fantasy']",,7.6,,155 min,Koode,1204.0,2018
1993,,['Comedy'],,6.0,,89 min,Les vieux fourneaux,250.0,2018
1994,,['Drama'],,6.8,,106 min,Kimi no tori wa utaeru,63.0,2018
1995,,['Drama'],,,,97 min,Last Summer,,2018
1996,,"['Horror', 'Thriller']",,2.2,,77 min,Halloween Horror Tales,95.0,2018
1997,,"['Crime', 'Thriller']",,7.9,,,American Dreamer,17.0,2018
1998,R,"['Drama', 'Mystery', 'Thriller']",,5.8,29.0,98 min,Silencio,67.0,2018
1999,,"['Drama', 'Romance']",,7.6,,45 min,Silvat,104.0,2018
