,certificate,genre,gross,imdb_rating,metascore,runtime,title,votes,year
4513,,"['Drama', 'Sci-Fi', 'Thriller']",,8.2,,,Where the Water Runs,6.0,['2018']
4514,,['Comedy'],,7.2,,,Shithead,8.0,['2018']
4515,,"['Drama', 'History', 'Mystery']",,7.3,,122 min,Joh-eun-nal,30.0,['2018']
4516,,"['Comedy', 'Horror']",,5.2,,,Incredible Violence,12.0,['2018']
4517,,"['Comedy', 'Drama']",,5.1,,,Succede,79.0,['2018']
4518,,['Horror'],,5.5,,90 min,Rasuk,40.0,['2018']
4519,,['Comedy'],,2.5,,127 min,Toot too ku chart,8.0,['2018']
4520,,"['Comedy', 'Drama']",,9.2,,,Alien Addiction,42.0,['2018']
4521,,"['Family', 'Sport']",,,,,Papa wa Warumono Champion,,['2018']
4522,,['Crime'],,,,,Chasing Shadows,,['2018']
4523,,"['Drama', 'History']",,6.9,,112 min,In Emma's Footsteps,18.0,['2018']
4524,,['Thriller'],,,,109 min,Flat no 609,,['2018']
4525,,['Drama'],,7.5,,92 min,Hed,8.0,['2018']
4526,,"['Action', 'Thriller']",,,,,Suvarna Sundari,,['2018']
4527,,['Horror'],,5.7,,128 min,Nagesh Thiraiyarangam,47.0,['2018']
4528,,['Drama'],,,,,Snowflake,,['2018']
4529,,['Drama'],,,,95 min,L'amour,,['2018']
4530,,['Thriller'],,,,,Burning Kiss,,['2018']
4531,,['Drama'],,9.7,,73 min,The Idea of Manhood,9.0,['2018']
4532,,['Comedy'],,4.9,,,Il vegetale,340.0,['2018']
4533,,['Musical'],,5.7,,,Redemption Of A Dogg (A Stageplay),7.0,['2018']
4534,,['Comedy'],,5.3,,87 min,Tu mi nascondi qualcosa,130.0,['2018']
4535,,"['Drama', 'Thriller']",,,,,Ok Mein Dhokhe,,['2018']
4536,,['Thriller'],,6.6,,,Méprises,9.0,['2018']
4537,,['Drama'],,,,,Lafayette,,['2018']
4538,,['Mystery'],,4.7,,90 min,M (Experimental Film),31.0,['2018']
4539,,"['Drama', 'Thriller']",,,,,Pieces and Parts,,['2018']
4540,,['Drama'],,,,,Alicia,,['2018']
4541,,['Thriller'],,6.9,,89 min,Devil Within,12.0,['2018']
4542,,['Thriller'],,,,105 min,The House Invictus,,['2018']
4543,,['Drama'],,4.6,,107 min,Sarah's War,50.0,['2018']
4544,,['Drama'],,,,130 min,Mausam Ikrar Ke Do Pal Pyar Ke,,['2018']
4545,,['Drama'],,7.3,,90 min,Jules of Light and Dark,14.0,['2018']
4546,,['Drama'],,,,,Love in Vein,,['2018']
4547,,['Horror'],,,,,Body Farm,,['2018']
4548,,['Comedy'],,7.5,,120 min,"I Love You, Hater",77.0,['2018']
4549,,"['Crime', 'Thriller']",,6.8,,129 min,Street Lights,1062.0,['2018']
4550,,"['Crime', 'Thriller']",,,,90 min,Ethirmarai,,['2018']
4551,,['Thriller'],,6.7,,90 min,Muralla,46.0,['2018']
4552,,['Drama'],,8.4,,,Bali: Beats of Paradise,5.0,['2018']
4553,,"['Fantasy', 'Romance']",,,,88 min,Feeling You,,['2018']
4554,,"['Animation', 'Romance']",,8.0,,58 min,Asagao to Kase-san,66.0,['2018']
4555,,['Comedy'],,7.2,,69 min,Don't Be a Dick About It,36.0,['2018']
4556,,['Drama'],,,,,Paradise City,,['2018']
4557,,['Action'],,,,120 min,Unkillable,,['2018']
4558,,"['Action', 'Fantasy', 'War']",,7.0,,,Kesif,36.0,['2018']
4559,,['Drama'],,7.8,,138 min,Billu Ustaad,16.0,['2018']
4560,,['Romance'],,5.8,,106 min,Un amore così grande,21.0,['2018']
4561,,['Thriller'],,6.2,,99 min,The Guest,59.0,['2018']
4562,,['Drama'],,6.5,,128 min,North Blvd,11.0,['2018']
4563,,['Drama'],,,,,Little Faith,,['2018']
4564,,['Drama'],,7.0,,75 min,Fuck my Friends,11.0,['2018']
4565,,"['Comedy', 'Drama', 'Fantasy']",,7.6,,85 min,Birds without Feathers,35.0,['2018']
4566,,,,6.6,,98 min,Gyeo-wul-ba-me,18.0,['2018']
4567,Not Rated,"['Comedy', 'Drama']",,8.6,,151 min,Barayan,15.0,['2018']
4568,,['Drama'],,,,,Objects in the Mirror,,['2018']
4569,,['Comedy'],,6.2,,100 min,Nessuno come noi,26.0,['2018']
4570,,"['Action', 'Sci-Fi', 'Thriller']",,,,90 min,Grace Is Gone,,['2018']
4571,,['Drama'],,,,94 min,"Szeretlek, mint állat!",,['2018']
4572,,['Thriller'],,,,68 min,Abduction of Jean,,['2018']
4573,,"['Drama', 'Romance']",,7.0,,,Ishq Puni Thare,5.0,['2018']
4574,,"['Action', 'Mystery', 'Thriller']",,,,110 min,Eyes Wide Open,,['2018']
4575,,"['Biography', 'Crime', 'Drama']",,6.6,,100 min,Mihkel,67.0,['2018']
4576,,['Drama'],,,,,Just Us,,['2018']
4577,,['Drama'],,6.7,,145 min,Uncle,730.0,['2018']
4578,,['Horror'],,4.2,,90 min,Otlum,9.0,['2018']
4579,,['Drama'],,5.9,,135 min,Hoichoi Unlimited,80.0,['2018']
4580,,['Drama'],,6.4,,75 min,Un violent désir de bonheur,40.0,['2018']
4581,,"['Adventure', 'Crime']",,8.6,,100 min,Sunny Juliette,14.0,['2018']
4582,,"['Drama', 'Thriller']",,4.2,,56 min,That Night,6.0,['2018']
4583,,['Drama'],,,,,Dos Fridas,,['2018']
4584,,"['Crime', 'Thriller']",,7.5,,,In Plainview,10.0,['2018']
4585,,['Drama'],,,,,Aberdeen,,['2018']
4586,,['Comedy'],,6.8,,,Dirty Politics,28.0,['2018']
4587,,['Drama'],,,,,Di da zhi mi,,['2018']
4588,,['Thriller'],,,,101 min,Swipe Left,,['2018']
4589,,['Drama'],,6.0,,,Vadda Kalakaar,9.0,['2018']
4590,,['Romance'],,7.4,,,Ee Maaya Peremito,21.0,['2018']
4591,,"['Crime', 'Drama']",,,,,Fly by Night,,['2018']
4592,,['Drama'],,9.0,,102 min,In the Orchard,28.0,['2018']
4593,,['Comedy'],,5.6,,101 min,Dünya Hali,49.0,['2018']
4594,,"['Comedy', 'Drama', 'Romance']",,6.6,,96 min,Die Wunderübung,73.0,['2018']
4595,,['Thriller'],,,,,Prolonged Exposure,,['2018']
4596,,['Horror'],,7.6,,74 min,Fang,13.0,['2018']
4597,,['Drama'],,8.4,,109 min,Pupa,29.0,['2018']
4598,PG,['Family'],,,,,Breakthrough,,['2018']
4599,,"['Action', 'Adventure', 'Drama']",,6.0,,90 min,Lost In Apocalypse,33.0,['2018']
4600,,"['Drama', 'Horror']",,8.0,,98 min,The World is Full of Secrets,8.0,['2018']
4601,,['Drama'],,7.5,,89 min,Amare Amaro,11.0,['2018']
4602,,['Family'],,,,,Home Sweet Home,,['2018']
4603,,"['Action', 'Crime', 'Drama']",,8.3,,78 min,Narco Valley,48.0,['2018']
4604,,"['Comedy', 'Drama']",,7.5,,,Cinta sama dengan Cindolo na Tape,6.0,['2018']
4605,,"['Drama', 'Horror', 'Mystery']",,8.4,,110 min,Zerk,29.0,['2018']
4606,,['Comedy'],,7.4,,76 min,Just Drifting Along,22.0,['2018']
4607,,['Horror'],,3.7,,87 min,Weevil,31.0,['2018']
4608,,['Drama'],,,,,Chased,,['2018']
4609,,['Comedy'],,7.0,,72 min,A Lesson in Cruelty,318.0,['2018']
4610,,['Thriller'],,,,,Painter,,['2018']
4611,,['Drama'],,5.6,,80 min,As I Lay Dying,23.0,['2018']
4612,,['Action'],,,,,Veeramadevi,,['2018']
4613,,['Comedy'],,6.2,,,One Crazy Christmas,26.0,['2018']
4614,,"['Comedy', 'Drama', 'Mystery']",,,,102 min,Degenerates,,['2018']
4615,,['Thriller'],,8.0,,85 min,Empty Metal,5.0,['2018']
4616,,['Horror'],,5.7,,88 min,The Returning,14.0,['2018']
4617,,"['Drama', 'Family']",,7.1,,86 min,Not a Stranger,22.0,['2018']
4618,,['Family'],,,,115 min,Titanic,,['2018']
4619,,['Comedy'],,6.4,,85 min,Jean-François i el sentit de la vida,55.0,['2018']
4620,,['Action'],,7.3,,88 min,Loss Prevention,12.0,['2018']
4621,,"['Action', 'Adventure']",,,,90 min,River Pirates,,['2018']
4622,,['Drama'],,7.1,,96 min,Omotenashi,66.0,['2018']
4623,,"['Action', 'Crime', 'Thriller']",,7.4,,138 min,Swathanthryam Ardharathriyil,886.0,['2018']
4624,,"['Comedy', 'Drama']",,,,,Dinner with Edward,,
4625,,"['Comedy', 'Drama', 'Romance']",,6.7,,,American Curious,64.0,['2018']
4626,,['Thriller'],,3.6,,124 min,Bhay,5.0,['2018']
4627,,['Comedy'],,7.6,,,El Abuelo,15.0,['2018']
4628,,"['Comedy', 'Crime']",,6.1,,97 min,Un nemico che ti vuole bene,93.0,['2018']
4629,,"['Drama', 'Horror', 'Thriller']",,4.0,,96 min,Phaedra,22.0,['2018']
4630,,['Horror'],,2.3,,82 min,Tusuk Jelangkung di Lubang Buaya,11.0,['2018']
4631,,['Horror'],,1.9,,87 min,Haunted 3: Spirits,89.0,['2018']
4632,,['Horror'],,6.3,,107 min,"¿Eres tú, papá?",19.0,['2018']
4633,,"['Action', 'Mystery', 'Thriller']",,8.1,,131 min,Ratanpur,17.0,['2018']
4634,,"['Drama', 'Romance']",,,,95 min,Almost a Love Story,,['2018']
4635,,"['Drama', 'Romance']",,7.2,,98 min,Nham Mat Thay Mua He,82.0,['2018']
4636,,['Action'],,4.2,,,Heavens Warriors,12.0,['2018']
4637,,"['Action', 'Drama', 'Sci-Fi']",,,,,Before the Fire,,['2018']
4638,,['Horror'],,6.8,,102 min,Cin-i ayet,49.0,['2018']
4639,,['Drama'],,,,105 min,The Indian Post Graduate,,['2018']
4640,,['Drama'],,5.1,,103 min,Hijos de la Sal,13.0,['2018']
4641,,['Thriller'],,,,157 min,Good night city,,['2018']
4642,Not Rated,['Comedy'],,,,87 min,Bright Colors and Bold Patterns,,['2018']
4643,,['Drama'],,6.6,,87 min,Zen sul ghiaccio sottile,18.0,['2018']
4644,,"['Comedy', 'Romance']",,8.2,,88 min,The Big Day,12.0,['2018']
4645,,['Comedy'],,4.2,,129 min,Ankarajyathe Jimmanmar,70.0,['2018']
4646,,"['Comedy', 'Romance']",,5.1,,135 min,PK Lele a Salesman,7.0,['2018']
4647,,['Thriller'],,1.3,,,Roofied: A Double Dose,100.0,['2018']
4648,,"['Crime', 'Drama', 'Thriller']",,8.2,,101 min,Running Through Darkness,10.0,['2018']
4649,,"['Crime', 'Mystery', 'Thriller']",,,,117 min,369,,['2018']
4650,,"['Crime', 'Drama', 'Thriller']",,8.3,,150 min,Sathuranga Vettai 2,9.0,['2018']
4651,,['Romance'],,,,,The Sand Dune,,['2018']
4652,R,['Drama'],,7.2,,92 min,1 Angry Black Man,9.0,['2018']
4653,,['Drama'],,7.6,,115 min,Rasga Coração,58.0,['2018']
4654,,['Drama'],,5.3,,83 min,L'amour debout,46.0,['2018']
4655,,['Comedy'],,4.1,,103 min,Achille Tarallo,12.0,['2018']
4656,,['Horror'],,,,,Say,,['2018']
4657,,['Drama'],,6.7,,,Ti imas noc,40.0,['2018']
4658,,['Drama'],,5.3,,110 min,Karma,18.0,['2018']
4659,,['Drama'],,,,80 min,The Turn Out,,['2018']
4660,,['Drama'],,7.2,,,Circle of Steel,8.0,['2018']
4661,,"['Crime', 'Horror', 'Thriller']",,5.0,,105 min,Moonam Niyamam,11.0,['2018']
4662,,"['Horror', 'Thriller']",,6.6,,,Angel,8.0,['2018']
4663,,['Drama'],,,,75 min,La Balade d'Ivan,,['2018']
4664,,"['Action', 'Horror']",,6.1,,83 min,Tôkyô ribingu deddo aidoru,11.0,['2018']
4665,,"['Action', 'Adventure', 'Thriller']",,6.6,,105 min,Icimdeki Hazine,8.0,['2018']
4666,,['Comedy'],,,,,W Gli Sposi,,['2018']
4667,,['Comedy'],,6.3,,134 min,Na Band Na Baraati,81.0,['2018']
4668,,['Drama'],,,,,El hijo del acordeonista,,['2018']
4669,,"['Comedy', 'Drama']",,5.5,,95 min,Glück ist was für Weicheier,28.0,['2018']
4670,,"['Comedy', 'Drama', 'Romance']",,,,,Modern Love,,['2018']
4671,,"['Drama', 'Horror']",,6.4,,100 min,Månebrand,15.0,['2018']
4672,,['Drama'],,7.1,,117 min,Ambivalentnost,11.0,['2018']
4673,Not Rated,['Drama'],,4.8,,143 min,Dharasnan,14.0,['2018']
4674,,"['Crime', 'Drama', 'Thriller']",,8.9,,85 min,Saviors,21.0,['2018']
4675,,['Horror'],,3.3,,88 min,Devil's Acid,195.0,['2018']
4676,,['Drama'],,6.4,,80 min,Azougue Nazaré,55.0,['2018']
4677,,['Drama'],,,,78 min,Half Empty/Half Full,,['2018']
4678,,['Drama'],,,,,Foster Sin,,['2018']
4679,,['Drama'],,5.9,,,Poisonous Roses,44.0,['2018']
4680,,['Comedy'],,4.3,,91 min,Christ(Off),76.0,['2018']
4681,,['Drama'],,,,,Giantland,,['2018']
4682,,['Drama'],,,,,Outlaw,,['2018']
4683,PG-13,['Drama'],,8.3,,84 min,Belong to Us,7.0,['2018']
4684,,['Drama'],,9.0,,100 min,Pan de Salawal,29.0,['2018']
4685,,"['Drama', 'Musical']",,5.7,,,Broadway 4D,6.0,['2018']
4686,,['Romance'],,,,103 min,Single Single: Love Is Not Enough,,['2018']
4687,,['Comedy'],,,,97 min,La Boda de la Abuela,,['2018']
4688,,['Comedy'],,5.2,,97 min,Dua Et Kardesiz,342.0,['2018']
4689,,['Family'],,4.1,,90 min,Far til fire i solen,41.0,['2018']
4690,,['Drama'],,9.1,,75 min,Posljednji dani ljeta,17.0,['2018']
4691,,['Drama'],,,,,Trust,,['2018']
4692,,['Horror'],,4.8,,,Kapalak Kizi,451.0,['2018']
4693,,['Comedy'],,5.7,,165 min,Kirrak Party,296.0,['2018']
4694,,"['Adventure', 'Comedy', 'Fantasy']",,9.1,,78 min,Lake Michigan Monster,16.0,['2018']
4695,,['Drama'],,6.0,,97 min,Hekayat-e darya,13.0,['2018']
4696,,['Drama'],,,,107 min,Once We Were Warriors,,['2018']
4697,,['Drama'],,5.6,,72 min,Adam,55.0,['2018']
4698,,['Drama'],,7.1,,115 min,Ala Changso,55.0,['2018']
4699,,"['Comedy', 'Drama', 'Romance']",,8.1,,95 min,My Senior Year,26.0,['2018']
4700,,['Comedy'],,8.7,,,Appiness,14.0,['2018']
4701,,['Horror'],,6.6,,90 min,Tujuh Bidadari,8.0,['2018']
4702,,"['Fantasy', 'Horror', 'Mystery']",,,,83 min,Corpse,,['2018']
4703,,"['Crime', 'Drama', 'Thriller']",,8.8,,,Diamanti,77.0,['2018']
4704,,"['Comedy', 'Horror']",,9.0,,96 min,South African Spook Hunter,31.0,['2018']
4705,,['Comedy'],,5.1,,102 min,Eski köye yeni adet,270.0,['2018']
4706,,,,6.5,,85 min,Mad Dog Labine,8.0,['2018']
4707,,['Drama'],,,,95 min,May I Be at Peace,,['2018']
4708,,['Horror'],,6.6,,84 min,Go Home - A casa loro,9.0,['2018']
4709,,['Family'],,1.8,,104 min,La Promesa,6.0,['2018']
4710,,"['Mystery', 'Sci-Fi', 'Thriller']",,,,120 min,Fallen,,['2018']
4711,,['Comedy'],,4.6,,85 min,Grande Punto,12.0,['2018']
4712,,['Comedy'],,6.5,,105 min,Uso happyaku,68.0,['2018']
4713,,['Drama'],,8.3,,95 min,Whispering Sands,20.0,['2018']
4714,,"['Drama', 'Romance']",,,,76 min,Daddy,,['2018']
4715,,"['Comedy', 'Fantasy']",,5.5,,85 min,Keloglan,76.0,['2018']
4716,,['Thriller'],,7.6,,,One Night Out,7.0,['2018']
4717,,"['Drama', 'Romance']",,,,,Forever Not Maybe,,['2018']
4718,,['Drama'],,,,,Yeh Kaisa Tigdam,,['2018']
4719,,"['Sci-Fi', 'Thriller']",,,,80 min,Zoo-Head,,['2018']
4720,,['Horror'],,,,84 min,Winterskin,,['2018']
4721,,"['Drama', 'Fantasy']",,,,129 min,The Forgotten Colours of Dreams,,['2018']
4722,,['Drama'],,4.9,,,The Guard of Auschwitz,7.0,['2018']
4723,,['Comedy'],,3.8,,90 min,Comment tuer sa mère,89.0,['2018']
4724,,['Drama'],,9.2,,85 min,Are You Glad I'm Here,10.0,['2018']
4725,,['War'],,4.1,,111 min,Thirst,17.0,['2018']
4726,,['Drama'],,8.9,,65 min,Kuch Der Aur,39.0,['2018']
4727,,"['Comedy', 'Drama', 'Romance']",,5.7,,100 min,Ask Bu Mu?,66.0,['2018']
4728,,"['Drama', 'Sport']",,6.6,,,Zlatý podraz,23.0,['2018']
4729,,['Drama'],,6.2,,93 min,Un om la locul lui,32.0,['2018']
4730,,['Comedy'],,4.6,,86 min,Kaikki oikein,146.0,['2018']
4731,,['Drama'],,,,,Roses Are Blind,,['2018']
4732,,['Drama'],,6.9,,83 min,One More Chance at Love,7.0,['2018']
4733,,"['Comedy', 'Drama', 'Fantasy']",,,,90 min,Silent Times,,['2018']
4734,,['Thriller'],,,,,Fatal Visit,,['2018']
4735,,"['Comedy', 'Family']",,7.3,,95 min,Simplicity,6.0,['2018']
4736,,['Fantasy'],,6.2,,54 min,La película infinita,121.0,['2018']
4737,,['Drama'],,,,147 min,Thayige thakka maga,,['2018']
4738,,['Thriller'],,6.3,,80 min,Sant Martí,6.0,['2018']
4739,,['Comedy'],,5.1,,102 min,Pa' las que sea papá,23.0,['2018']
4740,,['Comedy'],,2.8,,,El Paseo 5,8.0,['2018']
4741,,['Horror'],,,,,The Witch,,['2018']
4742,,['Comedy'],,8.6,,61 min,Vulassic Park,9.0,['2018']
4743,,['Drama'],,,,70 min,Ema,,['2018']
4744,,['Comedy'],,6.7,,76 min,The Claire Wizard Thesis,132.0,['2018']
4745,,"['Comedy', 'Horror']",,4.8,,,Trashsploitation,48.0,['2018']
4746,,"['Comedy', 'Crime']",,,,120 min,Døde menn går på ski,,['2018']
4747,,"['Adventure', 'Family']",,5.5,,93 min,Detetives do Prédio Azul 2: O Mistério Italiano,41.0,['2018']
4748,,['Comedy'],,4.2,,,Miau,31.0,['2018']
4749,,['Drama'],,6.7,,,Viaje inesperado,6.0,['2018']
4750,,['Comedy'],,5.0,,,Exploitation,6.0,['2018']
4751,,['Comedy'],,6.9,,105 min,Pinay Beauty,12.0,['2018']
4752,,['Comedy'],,4.6,,90 min,De Collega's 2.0,63.0,['2018']
4753,,['Action'],,,,,La Venganza,,['2018']
4754,,['Thriller'],,5.3,,86 min,Rumor from Ground Control,26.0,['2018']
4755,,"['Action', 'Drama', 'Sci-Fi']",,,,,Out of Time,,['2018']
4756,,['Drama'],,6.7,,112 min,Saki Achiga-hen episode of side-A,14.0,['2018']
4757,,"['Drama', 'Fantasy', 'Mystery']",,6.4,,,Hastrman,73.0,['2018']
4758,,['Romance'],,7.6,,121 min,Life Jothe Ondu Selfie,10.0,['2018']
4759,,['Comedy'],,5.7,,100 min,Varasto 2,132.0,['2018']
4760,,['Comedy'],,5.4,,91 min,Interrail,44.0,['2018']
4761,,['Animation'],,2.6,,81 min,The Sky Princess,35.0,['2018']
4762,,['Drama'],,,,90 min,Silence,,['2018']
4763,,['Drama'],,,,,Hoshi meguri no machi,,['2018']
4764,,"['Horror', 'Thriller']",,,,119 min,Class of 2018,,['2018']
4765,,['Drama'],,6.9,,105 min,Horizonti,65.0,['2018']
4766,,['Drama'],,,,90 min,Tanabata's Wife,,['2018']
4767,,"['Drama', 'Mystery', 'Thriller']",,8.5,,,The Defector,247.0,['2018']
4768,,"['Action', 'Comedy', 'Crime']",,7.6,,98 min,Spunk's Not Dead,13.0,['2018']
4769,,['Musical'],,,,132 min,Anna Karenina Musical,,['2018']
4770,,['Comedy'],,4.5,,,Wine to love,10.0,['2018']
4771,,['Drama'],,8.9,,,11 Days,646.0,['2018']
4772,,['Drama'],,,,,The Journey Ahead,,['2018']
4773,TV-G,['Animation'],,2.4,,71 min,Haunted Transylvania 2,63.0,['2018']
4774,,"['Comedy', 'Drama']",,5.7,,122 min,Sukhamano Daveede,30.0,['2018']
4775,,"['Drama', 'Romance']",,6.0,,,Idi Naa Love Story,9.0,['2018']
4776,,['Drama'],,5.9,,83 min,Trote,42.0,['2018']
4777,,['Comedy'],,6.4,,,Call Me Brother,5.0,['2018']
4778,,['Drama'],,,,95 min,The Swerve,,['2018']
4779,,"['Comedy', 'Romance']",,,,,The Washerman,,['2018']
4780,,['Comedy'],,,,90 min,Looking for love,,['2018']
4781,,['History'],,9.0,,95 min,All or Nothin',13.0,['2018']
4782,,['Comedy'],,7.4,,86 min,The Good Exorcist,52.0,['2018']
4783,,"['Drama', 'Romance', 'Thriller']",,,,92 min,Fourth Quarter,,['2018']
4784,,['Drama'],,,,,#WhenTodayEnds,,['2018']
4785,,"['Action', 'Sci-Fi']",,8.2,,,Spider-Man: Rise of a Legacy,15.0,['2018']
4786,,['Drama'],,7.0,,102 min,Into Invisible Light,5.0,['2018']
4787,Not Rated,"['Comedy', 'Drama']",,5.3,,70 min,Grimsey,60.0,['2018']
4788,,"['Drama', 'Romance']",,,,85 min,From Lagos with Love,,['2018']
4789,,['Drama'],,9.0,,88 min,Who Am I?,6.0,['2018']
4790,,['Comedy'],,,,,Sidechic Gang,,['2018']
4791,,['Comedy'],,2.0,,92 min,Karimi Gördünüz Mü?,143.0,['2018']
4792,,"['Drama', 'Mystery', 'Thriller']",,6.2,,89 min,All Eyes on You,17.0,['2018']
4793,,"['Romance', 'Thriller']",,4.0,,136 min,Tishnagi,21.0,['2018']
4794,,['Drama'],,,,86 min,Guadalajara,,['2018']
4795,,"['Drama', 'Romance']",,6.1,,115 min,Aparição,48.0,['2018']
4796,,"['Action', 'Adventure', 'Sci-Fi']",,,,,ZombieCON,,['2018']
4797,,['Mystery'],,6.3,,113 min,Yoake,11.0,['2018']
4798,,"['Drama', 'Thriller']",,6.9,,84 min,Tak sebe zima,7.0,['2018']
4799,,"['Drama', 'Thriller']",,,,87 min,Luba,,['2018']
4800,,['Comedy'],,5.5,,105 min,Eres mi pasión,56.0,['2018']
4801,,['History'],,6.2,,105 min,Heung-bu,36.0,['2018']
4802,,['Musical'],,8.4,,,Hall American: Forbidden,28.0,['2018']
4803,,['Comedy'],,5.8,,102 min,Monkey Baat,5.0,['2018']
4804,,"['Drama', 'Fantasy', 'Horror']",,,,75 min,To Tokyo,,['2018']
4805,,"['Drama', 'Mystery']",,,,135 min,Away from the shore,,['2018']
4806,,['Drama'],,6.6,,119 min,"Tomerareru ka, oretachi o",16.0,['2018']
4807,,['Family'],,4.8,,74 min,Karsten og Petra på skattejakt,10.0,['2018']
4808,,['Drama'],,7.7,,,Twilight: The Story of Hope,6.0,['2018']
4809,,"['Drama', 'Fantasy']",,7.7,,91 min,Flea,12.0,['2018']
4810,,['Comedy'],,3.2,,,Andhra Mess,20.0,['2018']
4811,,"['Adventure', 'Drama', 'Family']",,8.0,,93 min,Eleven Days,29.0,['2018']
4812,,"['Drama', 'Family']",,,,120 min,Kazokuiro,,['2018']
4813,,['Drama'],,5.7,,110 min,Apostolul Bologa,12.0,['2018']
4814,,['Action'],,,,,Huang Feihong Zhi Nu Hai Xiongfeng,,['2018']
4815,,['Drama'],,,,93 min,Humans of Someone,,['2018']
4816,,['Drama'],,,,84 min,Prahala,,['2018']
4817,,['Action'],,2.4,,71 min,War Raiders,70.0,['2018']
4818,,['Drama'],,,,,Love Sticks,,['2018']
4819,,['Adventure'],,,,,After,,['2018']
4820,,['Comedy'],,7.9,,99 min,Nakalimutan ko nang kalimutan ka,28.0,['2018']
4821,Not Rated,['Action'],,5.0,,147 min,Touch Chesi Chudu,483.0,['2018']
4822,,['Drama'],,,,,Twelve Days of Christmas,,['2018']
4823,,"['Drama', 'Romance']",,6.3,,75 min,Will & Liz,84.0,['2018']
4824,,['Drama'],,6.0,,95 min,Am Ende ist man tot,7.0,['2018']
4825,Not Rated,"['Fantasy', 'Mystery', 'Thriller']",19940.0,7.8,,90 min,Apocalypsis,24.0,['2018']
4826,,"['Comedy', 'Drama']",,8.6,,,Summer Camp,7.0,['2018']
4827,,['Horror'],,4.0,,84 min,Dark Vale,76.0,['2018']
4828,,['Horror'],,5.5,,95 min,3:15 am,10.0,['2018']
4829,,['Comedy'],,,,92 min,"Gone, with the Wind",,['2018']
4830,,['Drama'],,5.7,,97 min,Blue Amber,19.0,['2018']
4831,,"['Action', 'Drama']",,,,,Street Dreams - Los Angeles,,['2018']
4832,,['Thriller'],,,,,Perception,,['2018']
4833,,"['Biography', 'Comedy']",,1.3,,,Selfie,272.0,['2018']
4834,,['Drama'],,,,,Leaving Afghanistan,,['2018']
4835,,['Drama'],,7.1,,97 min,The Independents,14.0,['2018']
4836,,['Thriller'],,,,,Lake House,,['2018']
4837,,"['Drama', 'Thriller']",,,,72 min,Niebla de Culpa,,['2018']
4838,,"['Comedy', 'Romance']",,5.1,,,Kalavani Mappillai,25.0,['2018']
4839,,"['Comedy', 'Drama', 'Romance']",,,,115 min,Toss It,,['2018']
4840,,['Thriller'],,,,,Uride,,['2018']
4841,,['Music'],,,,,School of Rock,,['2018']
4842,,"['Crime', 'Drama', 'Romance']",,,,100 min,Kottayam,,['2018']
4843,,"['Comedy', 'Sport']",,9.0,,71 min,Skippers,27.0,['2018']
4844,,['Comedy'],,3.3,,96 min,You 5 ge jie jie de wo jiu zhu ding yao dan shen le a,58.0,['2018']
4845,,"['Comedy', 'Horror', 'Mystery']",,,,76 min,Adonis Complex,,['2018']
4846,,['Comedy'],,5.8,,,Annanukku Jey,116.0,['2018']
4847,,['Drama'],,8.2,,134 min,"Iti, Tomari Dhaka",6.0,['2018']
4848,,"['Comedy', 'Drama', 'Romance']",,,,,The Passing Parade,,['2018']
4849,,"['Comedy', 'Romance']",,6.0,,90 min,Tatli Bela,297.0,['2018']
4850,,['Horror'],,5.2,,98 min,El bosque negro,37.0,['2018']
4851,,"['Comedy', 'Horror']",,,,110 min,Atlanta Vampire Movie,,['2018']
4852,,"['Action', 'Thriller']",,4.8,,,Kalari,31.0,['2018']
4853,,['Action'],,,,,Bankster,,['2018']
4854,,"['Comedy', 'Horror', 'Thriller']",,7.1,,79 min,The Beaumonts,78.0,['2018']
4855,,['Musical'],,,,120 min,The Lady and the Tiger,,['2018']
4856,,['Comedy'],,7.8,,100 min,Sunrise in Kimmeria,44.0,['2018']
4857,,['Drama'],,,,97 min,Recipe for Love,,['2018']
4858,,"['Comedy', 'Drama']",,8.2,,152 min,Chalbaaz,394.0,['2018']
4859,,"['Action', 'Comedy', 'Drama']",,4.7,,152 min,Bhaskar Oru Rascal,192.0,['2018']
4860,,['Comedy'],,,,72 min,Everybody Loves Baby Wendy,,['2018']
4861,,['War'],,2.8,,96 min,The Art of War,9.0,['2018']
4862,,['Thriller'],,7.5,,120 min,Rong Dhong,13.0,['2018']
4863,,"['History', 'Thriller']",,,,,The Traitor,,['2018']
4864,,['Drama'],,7.1,,,Indecent,26.0,['2018']
4865,,"['Animation', 'Adventure', 'Family']",,6.0,,84 min,Last Prince of Atlantis,8.0,['2018']
4866,,['Horror'],,5.0,,115 min,The Hollow World,27.0,['2018']
4867,,['Animation'],,6.6,,,Kral Sakir Oyun Zamani,127.0,['2018']
4868,,['Action'],,7.0,,81 min,The Next Kill,20.0,['2018']
4869,,['Drama'],,6.4,,,Treasure,7.0,['2018']
4870,,['Action'],,4.8,,,Reflection,5.0,['2018']
4871,,['Romance'],,,,,It's a Date,,['2018']
4872,,"['Drama', 'Horror', 'Mystery']",,6.9,,104 min,Casa de sudor y lágrimas,15.0,['2018']
4873,,"['Drama', 'Mystery']",,9.2,,,They'll Find Him in the River,6.0,['2018']
4874,,['Drama'],,5.9,,102 min,Vándorszínészek,56.0,['2018']
4875,,['Romance'],,,,78 min,How to Say Goodbye,,['2018']
